article_id,manual_label_id,label,classification_instance_group_id,article_content_group_id,status,reason
778,13,neutral,class_6af69d7dc18935aa,article_93411f44e228b500,eligible_train_validation_test,
779,1379,neutral,class_1a08f3a11fe60a64,article_87a4a78ecb6deb2d,eligible_train_validation_test,
780,761,neutral,class_c35c2341943f5596,article_0e78437805639c14,eligible_train_validation_test,
781,1282,neutral,class_464fb7a322690a93,article_28955b1fb53203e2,eligible_train_validation_test,
782,1757,neutral,class_368911d87e5b6399,article_3da6ee6699da1eb5,eligible_train_validation_test,
783,325,positive,class_ecdb6fa559d2f072,article_5620e84be3e51418,eligible_train_validation_test,
784,1594,neutral,class_85d6b5a7154a8a05,article_ff108b68b0e9bc1e,eligible_train_validation_test,
785,1201,neutral,class_585188f98061639e,article_9e04a49e57866951,eligible_train_validation_test,
786,512,neutral,class_f3158efe96bcea1b,article_87c7965a1cc6c11a,eligible_train_validation_test,
787,1577,neutral,class_89fbb9eb72c386e6,article_fc091d39524c9d4b,eligible_train_validation_test,
788,795,neutral,class_9be40b27407653ae,article_82607c98dec8f45a,eligible_train_validation_test,
789,1455,neutral,class_ed387d8fc8102c6f,article_35a9e381b1a27567,eligible_train_validation_test,
790,1263,neutral,class_79d2a35e3ceb4585,article_1a6d9c97798d8997,eligible_train_validation_test,
791,1103,neutral,class_a5439e2a04856440,article_0b0fc3be2ee8d1d3,eligible_train_validation_test,
792,1857,neutral,class_d1df969f5178205e,article_74332c78b10e3ee5,eligible_train_validation_test,
793,1595,neutral,class_42665c39bb543d2e,article_23c5910b8b10cfa8,eligible_train_validation_test,
794,282,neutral,class_125b4116f72de937,article_5283f1b4e6646761,eligible_train_validation_test,
795,1247,neutral,class_518bd00b5e80fc4c,article_c032851ed192d8ac,eligible_train_validation_test,
796,1155,neutral,class_b21342bd4460c64a,article_724213d95916de04,eligible_train_validation_test,
797,1189,positive,class_beb93864de0ab12e,article_f7abf2a084c3668c,eligible_train_validation_test,
798,1487,neutral,class_a4bdfd54b9b82a76,article_4d5e5deb0353d3a6,eligible_train_validation_test,
799,1219,neutral,class_9350c4332665f2ef,article_ce02d4b6d1aceeea,eligible_train_validation_test,
800,1808,neutral,class_bba8c31512fea081,article_1a1cf797fabe7f95,eligible_train_validation_test,
801,588,neutral,class_91c7ad99c19d2234,article_6f09d3f569e39279,unresolved_true_conflict,true_label_conflict
802,1016,neutral,class_7bbbab9660f0c340,article_950133c4717b59f7,eligible_train_validation_test,
803,1604,neutral,class_e3497343eb8be51d,article_9f006addc898a645,eligible_train_validation_test,
804,785,neutral,class_f4337426bc5b2a04,article_dccb3c52e7c79f70,eligible_train_validation_test,
805,632,neutral,class_86a919bcef251930,article_d1c78c9aa5dcb099,eligible_train_validation_test,
806,1740,neutral,class_fe52cf776b04912b,article_f0ccd8e78b618cb5,eligible_train_validation_test,
807,439,positive,class_ae66ee6b3125c3e6,article_fce86e339dc3131c,eligible_train_validation_test,
808,267,positive,class_d64b72e6eb051f22,article_6b1404b9433e307f,eligible_train_validation_test,
809,1258,negative,class_9b452080f214634c,article_0b06d2ffebd5c025,eligible_train_validation_test,
810,647,negative,class_219314e582bd05ce,article_5d85be4cc5af40a7,eligible_train_validation_test,
811,1056,neutral,class_927a1763804899db,article_bcaf44f4041e62e1,eligible_train_validation_test,
812,759,negative,class_df3a5a9c04f20fe1,article_313c938e0103b56b,eligible_train_validation_test,
813,1702,neutral,class_0d1a554998727eb4,article_477d8dffaf92d265,eligible_train_validation_test,
814,1790,neutral,class_6ad5da29497a244f,article_76ba652cbd2ef193,eligible_train_validation_test,
815,324,neutral,class_e918e523f42c7681,article_96da2f8885ba92c9,eligible_train_validation_test,
816,116,neutral,class_37bc04a87cc7530b,article_96bb293aaa330ef3,eligible_train_validation_test,
817,120,neutral,class_6dca9a8ee633f777,article_7b2c21ead1522776,eligible_train_validation_test,
818,1112,positive,class_922dd80e1ef8a204,article_2b4da94214015b42,eligible_train_validation_test,
819,1623,neutral,class_7bbbab9660f0c340,article_950133c4717b59f7,eligible_train_validation_test,
820,1020,neutral,class_673ff5879b17edfe,article_edbad80a93adb583,eligible_train_validation_test,
821,474,neutral,class_68ecb351ecee8b7a,article_af5422f824076084,eligible_train_validation_test,
822,36,negative,class_b476d35a9d48fc94,article_f391e014b2ee3a42,eligible_train_validation_test,
823,603,neutral,class_109098db4846c093,article_892754b0995df83a,unresolved_true_conflict,true_label_conflict
824,1447,neutral,class_14954069e4e7b327,article_7a9b1b9dd2e433fc,eligible_train_validation_test,
825,1179,neutral,class_c4b73a9df0deeaf5,article_10e4e7caf8b07842,eligible_train_validation_test,
826,197,neutral,class_457d36fe761b1df1,article_97b67c582446f3a8,unresolved_true_conflict,true_label_conflict
827,681,neutral,class_4ccb2f25c2086025,article_ab16ce326c754df4,eligible_train_validation_test,
828,1587,neutral,class_3384367d0ad544fa,article_43d244581aa23a74,eligible_train_validation_test,
829,1106,neutral,class_ff7e739ecc727834,article_a807c0dc0a5b5ea4,eligible_train_validation_test,
830,173,neutral,class_33e864b9858c01e4,article_729226031a696bf5,unresolved_true_conflict,true_label_conflict
831,288,neutral,class_06f234d9b6de67c5,article_209eb5f20ab018ff,eligible_train_validation_test,
832,1758,neutral,class_d9101bef3c0545e0,article_93c3755d0c9030cd,eligible_train_validation_test,
833,578,neutral,class_524c4e62ded58ed9,article_130790feced08212,eligible_train_validation_test,
834,1814,neutral,class_b07b20f488644e11,article_5c344ba7044815dd,eligible_train_validation_test,
835,1335,neutral,class_888468ba9ef9f189,article_a5af16fb4a4856cc,eligible_train_validation_test,
836,868,positive,class_2ce121839ad7a29f,article_33eb7e4ae43f9873,eligible_train_validation_test,
837,405,positive,class_9f45be743290b243,article_501a4e61aa4f7737,eligible_train_validation_test,
838,1114,neutral,class_aebdb7e905a5846d,article_cef5838d118dccd9,eligible_train_validation_test,
839,1467,neutral,class_c8f85b77262ff064,article_7f3ee9fe1fbf452b,eligible_train_validation_test,
840,1676,neutral,class_d22cbb81c3ff0f41,article_fd0f7e53c5b02b68,eligible_train_validation_test,
841,1794,neutral,class_137c0bda304443d8,article_7125e777a6b199fc,eligible_train_validation_test,
842,864,positive,class_3e4d60199a6a4b21,article_ac93f3a0fee5afa2,eligible_train_validation_test,
843,860,positive,class_14fb1066739484f2,article_55e8ab098d48f8be,eligible_train_validation_test,
844,302,positive,class_398ec5f8312d10fb,article_db9351a297a7362b,eligible_train_validation_test,
845,1712,neutral,class_2cba45540ce7c6c1,article_3d34f102d1708fc5,eligible_train_validation_test,
846,1568,neutral,class_a14428eae82f70ab,article_6cb6d4b2fa122bf8,eligible_train_validation_test,
847,1291,neutral,class_92fd88f839a02320,article_19e68d9fe08f7c4a,eligible_train_validation_test,
848,1410,neutral,class_adfbc223e2b490ad,article_de498b9901677f58,eligible_train_validation_test,
849,683,neutral,class_1cb6d11881e5a0fa,article_12e967ca0f368d0d,eligible_train_validation_test,
850,1801,neutral,class_fb3f46d625eb5952,article_7ffc2066e20c16e9,eligible_train_validation_test,
851,1698,neutral,class_56a5a6d9fbeeb8a7,article_6ffbae9aaff664bd,eligible_train_validation_test,
852,1001,neutral,class_243ba2534b3d8374,article_929f003731a97f91,eligible_train_validation_test,
853,1359,neutral,class_41e1dba6ba55b02f,article_7fc81a57656ec055,eligible_train_validation_test,
854,686,neutral,class_339eb7cd751470ef,article_f0cbba2470c7c870,eligible_train_validation_test,
855,853,positive,class_c66c7264a7714d55,article_3097fc802d49355a,eligible_train_validation_test,
856,896,positive,class_2777855d05ca5ae1,article_c0cc3b36d8f848d5,eligible_train_validation_test,
857,1597,neutral,class_a0601d5546b94079,article_22cdd352056c42ac,eligible_train_validation_test,
858,60,neutral,class_de7da99bd2674b2e,article_8e46760943785a93,eligible_train_validation_test,
859,328,neutral,class_70b655e3ebcb35e6,article_12bdc9eedc0abc0d,eligible_train_validation_test,
860,776,neutral,class_54b4e58d73c7bc08,article_02f99d2002c703f1,eligible_train_validation_test,
861,1221,neutral,class_5b07273b3ffa0281,article_eb0c9cdc08626534,eligible_train_validation_test,
862,1139,neutral,class_4552a8c81c4c2c97,article_ee9d527a0a610847,eligible_train_validation_test,
863,598,neutral,class_7d167057342775a5,article_c62ce8b4e927f02f,eligible_train_validation_test,
864,1584,neutral,class_ce258099e2ed4ef4,article_8f97d9164b8fa131,eligible_train_validation_test,
865,1148,neutral,class_02a6d1c4111a7fca,article_8b6cd7c429e83373,eligible_train_validation_test,
866,246,negative,class_9c2a3a5104c3d8cb,article_80c39b8ca01cdfda,eligible_train_validation_test,
867,1034,neutral,class_4445b707118e36c9,article_7c4e3e519f7e8481,eligible_train_validation_test,
868,496,neutral,class_f4c5706e073223cc,article_d2e655334ee2e484,eligible_train_validation_test,
869,538,positive,class_385f7df0eabb1e89,article_5b7c4e75c9485e2e,eligible_train_validation_test,
870,1365,neutral,class_1f2cab3a515c227d,article_8a9a02d73aeefd97,eligible_train_validation_test,
871,1460,neutral,class_5ba2506511678cf2,article_062f50753b9095ee,eligible_train_validation_test,
872,782,neutral,class_1ddc0ccbca8fede4,article_b543b2a3edcc48cc,eligible_train_validation_test,
873,151,positive,class_6abced73c0ab4376,article_46f9d22816179479,eligible_train_validation_test,
874,1543,neutral,class_2d7c137424f74bb4,article_3d734d729009b74c,eligible_train_validation_test,
875,290,positive,class_4c2d7b3d6040b288,article_c63efd61a70d0f6b,eligible_train_validation_test,
876,1250,neutral,class_5f7d99af8544c651,article_a73ab88836373622,eligible_train_validation_test,
877,348,neutral,class_7f6ece72a23664e4,article_30e26cef13a6dbbf,eligible_train_validation_test,
878,164,neutral,class_12b69777c3e98f94,article_f1916530dae6514f,eligible_train_validation_test,
879,816,neutral,class_fd0150bd6d44b0cd,article_4f97f2eebf92cde5,eligible_train_validation_test,
880,175,negative,class_5c00b0429713995f,article_52efd2aad05d27e3,eligible_train_validation_test,
881,169,positive,class_ce67a939642975cd,article_28096b238fafbfd5,eligible_train_validation_test,
882,495,neutral,class_513b64519667e251,article_1de4842b42fa3db3,eligible_train_validation_test,
883,483,neutral,class_65c881321bd18beb,article_3055e0d8130c7a19,eligible_train_validation_test,
884,618,positive,class_91c7ad99c19d2234,article_6f09d3f569e39279,unresolved_true_conflict,true_label_conflict
885,1739,neutral,class_a6a467a9db004b73,article_3bd625f07792e885,eligible_train_validation_test,
886,1772,neutral,class_9ef15947135d160b,article_000f21ac06aceb9c,eligible_train_validation_test,
887,1025,neutral,class_658dda21046ca31f,article_be4b2f45069c180e,eligible_train_validation_test,
888,1451,neutral,class_44ece8169d4b7238,article_5e968ce47ce4a17e,eligible_train_validation_test,
889,842,positive,class_f99504a5f37de946,article_a829c72c42755e38,eligible_train_validation_test,
890,711,neutral,class_de5dc9ef0fb80ac8,article_e6f095e985e6762f,eligible_train_validation_test,
891,525,negative,class_8b332fbf09c10824,article_a763a2c99dd899cb,eligible_train_validation_test,
892,655,neutral,class_79f9d85a8fce047f,article_46db1ca7f3598c26,eligible_train_validation_test,
893,1613,neutral,class_8974f7259ba29e60,article_64d94c866dffad6d,eligible_train_validation_test,
894,981,positive,class_fef0db5536c167e6,article_eaa1938017b2d55e,eligible_train_validation_test,
895,412,neutral,class_8604c95f4617594e,article_c49b60838c5c6ddf,eligible_train_validation_test,
896,45,neutral,class_16cb65dc43f14a51,article_62f6d46c48c7d9ff,eligible_train_validation_test,
897,291,neutral,class_518ba4721cd3494b,article_1d00e6419286e418,unresolved_true_conflict,true_label_conflict
898,982,neutral,class_e2b400db17a55622,article_1bde41ce9b4fccbf,eligible_train_validation_test,
899,900,neutral,class_a2593062c6ad328e,article_91d95f436356bc3d,eligible_train_validation_test,
900,254,neutral,class_19bd90ed050d5436,article_bdc5d8a48c238979,eligible_train_validation_test,
901,424,neutral,class_6a6618e91a17c8d1,article_fa88d374b9cf5e05,eligible_train_validation_test,
902,668,neutral,class_f7aea73ecb15146e,article_6a97982dccf77dd3,eligible_train_validation_test,
903,353,positive,class_1eb77510ff7c5744,article_a2cc73deb383356e,eligible_train_validation_test,
904,149,neutral,class_846ff7021670d9b5,article_533eb9a8909f614c,eligible_train_validation_test,
905,1719,neutral,class_9bf69216aacab54b,article_43f64dc77762f69f,eligible_train_validation_test,
906,1442,neutral,class_d5231037fddb18cf,article_2f84035610deb937,eligible_train_validation_test,
907,1341,neutral,class_f1ea80b507bf3d80,article_eb11f2b05993f3ef,eligible_train_validation_test,
908,97,negative,class_ddd4f781c9c68084,article_5e61b431f3823da0,eligible_train_validation_test,
909,137,negative,class_98e092cecc6f4f0d,article_b123f95a5578ac2f,eligible_train_validation_test,
910,639,negative,class_6a8b7ffe6ee639fd,article_39e18a493b913441,eligible_train_validation_test,
911,953,neutral,class_2ff60343ecba4d25,article_a5ccb1c538e34663,eligible_train_validation_test,
912,1688,neutral,class_82df0baf35436556,article_9284d61c8c2ba62b,eligible_train_validation_test,
913,1656,neutral,class_c675c1afd05d81c3,article_1bee34b6262a7777,eligible_train_validation_test,
914,1065,negative,class_5ab0bc280221c3fa,article_28ac593455c7f44e,eligible_train_validation_test,
915,615,neutral,class_20e8dbc4e2cc4d6c,article_b9dafef03fc90f65,eligible_train_validation_test,
916,1884,neutral,class_8a43e747d2b85ad3,article_953815689985e39a,eligible_train_validation_test,
917,950,neutral,class_e9b166b0233762a7,article_c4ed8e89485d94f7,eligible_train_validation_test,
918,189,neutral,class_831fd3acbb9109a4,article_4779bc407343d916,eligible_train_validation_test,
919,1571,neutral,class_fa966fbe87c428d4,article_b50d427a71ef5f98,eligible_train_validation_test,
920,1347,negative,class_4b68cf529f8ae6ed,article_728bf33aab1d32d4,eligible_train_validation_test,
921,40,neutral,class_5fb642f67bae571d,article_7e07ae1a0cd3da38,eligible_train_validation_test,
922,1691,neutral,class_1eb5bbbdd24fe281,article_b312d5fbcfab403a,eligible_train_validation_test,
923,1833,neutral,class_1619a09c48bc0bc6,article_b5a9ede9a93528be,eligible_train_validation_test,
924,51,neutral,class_2af087335049ccc4,article_1a5659493256d9eb,eligible_train_validation_test,
925,617,neutral,class_7ee34b63e1110a8d,article_51054b8a03281fd0,eligible_train_validation_test,
926,1452,neutral,class_23396937df2f8fa8,article_85e36899399df701,eligible_train_validation_test,
927,207,neutral,class_2fd5723b4f32087d,article_df156e8465ff477c,eligible_train_validation_test,
928,1701,neutral,class_2643014710ed80dd,article_73c2e083e4e933fc,eligible_train_validation_test,
929,1257,negative,class_55fcab5f2e3e717e,article_e0e3fcdfb0803ca5,eligible_train_validation_test,
930,903,positive,class_220af7d11e5025bc,article_bff3992c1d4f9aa5,eligible_train_validation_test,
931,283,negative,class_95229f3c2f4299ab,article_2f74d62c5e51079f,eligible_train_validation_test,
932,259,negative,class_b591634c04d22395,article_6e8d1a943f129896,eligible_train_validation_test,
933,521,negative,class_fa53f5362e4306ee,article_ee1a7173778d6b70,eligible_train_validation_test,
934,1322,neutral,class_58d7288d88d41f6c,article_a8443b1426652157,eligible_train_validation_test,
935,156,neutral,class_da71708633921a50,article_b064bdba19113968,eligible_train_validation_test,
936,1066,negative,class_7b1da075e9a34c67,article_f53f2fb9b99180ea,eligible_train_validation_test,
937,1831,neutral,class_56683a78a6b33952,article_ffd560d182369b08,eligible_train_validation_test,
938,213,neutral,class_69c13b0a27fe8f77,article_21eb478c997305f0,eligible_train_validation_test,
939,394,neutral,class_5e49b8ed9d6dc73f,article_aaf57ee8c549ef3d,eligible_train_validation_test,
940,1787,neutral,class_809fd18bdf1cc569,article_5904c93073387f89,eligible_train_validation_test,
941,1206,neutral,class_3248d7a6fb3a0ea8,article_dae40fcfed8e9ce4,eligible_train_validation_test,
942,1494,neutral,class_5875919ecff2293f,article_68e1e435db6ab43f,eligible_train_validation_test,
943,787,positive,class_35200a6ba188036b,article_e133553ea138da04,eligible_train_validation_test,
944,663,neutral,class_98a7cd4e8db5247e,article_6d094db49a6e2242,eligible_train_validation_test,
945,476,neutral,class_8f3660fd96ef018b,article_828bb918957379a7,eligible_train_validation_test,
946,731,neutral,class_f7865cf44d27a0f7,article_fb335e8fd0f8aed3,eligible_train_validation_test,
947,1437,neutral,class_2a7eba7fc07f66cf,article_4d0198f4905a0881,eligible_train_validation_test,
948,992,neutral,class_eaa5cf8fff8ac595,article_b1e92fe0fa7edab2,eligible_train_validation_test,
