article_id_left,article_id_right,title_similarity,text_similarity,token_overlap,combined_score,threshold,decision,evidence
1290,1330,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1290,563,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
537,910,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
477,537,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1330,537,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
537,563,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
477,910,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1330,910,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
563,910,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1330,477,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
477,563,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1330,563,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1325,872,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1325,674,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1325,740,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1325,90,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
674,872,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
740,872,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
872,90,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
674,740,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
674,90,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
740,90,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
259,985,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
259,367,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
259,260,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1071,259,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
259,945,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
367,985,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
260,985,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1071,985,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
945,985,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
260,367,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1071,367,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
367,945,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1071,260,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
260,945,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1071,945,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1127,59,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
288,59,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
437,59,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1127,288,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1127,437,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
288,437,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1353,837,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1353,149,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1353,1893,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1353,995,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1353,592,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1353,1642,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
149,837,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1893,837,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
837,995,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
592,837,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1642,837,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
149,1893,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
149,995,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
149,592,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
149,1642,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1893,995,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1893,592,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1642,1893,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
592,995,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1642,995,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1642,592,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1038,1156,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1156,213,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1156,13,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1156,333,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1038,213,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1038,13,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1038,333,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
13,213,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
213,333,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
13,333,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1572,994,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
188,994,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1572,188,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
164,358,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
349,358,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
164,349,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1234,1452,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1452,423,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1234,423,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1213,673,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
182,673,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1213,182,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1514,1872,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1300,258,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1300,603,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
258,603,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1275,191,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
191,573,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1275,573,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
101,732,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
101,511,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
101,309,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
101,1247,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
101,1203,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
511,732,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
309,732,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1247,732,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1203,732,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
309,511,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1247,511,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1203,511,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1247,309,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1203,309,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1203,1247,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
571,758,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
571,684,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1471,571,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
51,571,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
684,758,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1471,758,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
51,758,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1471,684,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
51,684,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1471,51,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
143,356,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1428,356,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
356,816,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1428,143,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
143,816,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1428,816,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1662,1718,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1718,671,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1718,966,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1662,671,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1662,966,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
671,966,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
804,805,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1855,804,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1855,805,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1500,880,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1641,880,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
310,880,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1500,1641,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1500,310,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1641,310,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1364,137,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1233,137,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1274,137,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
137,181,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
137,488,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1233,1364,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1274,1364,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1364,181,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1364,488,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1233,1274,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1233,181,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1233,488,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1274,181,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1274,488,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
181,488,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
335,45,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
45,607,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1623,45,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
45,97,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
45,93,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1139,45,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
335,607,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1623,335,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
335,97,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
335,93,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1139,335,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1623,607,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
607,97,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
607,93,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1139,607,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1623,97,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1623,93,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1139,1623,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
93,97,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1139,97,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1139,93,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1282,1840,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1023,1282,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1282,1695,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1244,1282,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1282,963,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1023,1840,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1695,1840,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1244,1840,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1840,963,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1023,1695,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1023,1244,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1023,963,1.0,1.0,1.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1244,1695,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1695,963,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1244,963,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1679,621,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1679,547,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1679,262,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1679,741,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1679,1702,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
547,621,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
262,621,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
621,741,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1702,621,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
262,547,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
547,741,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1702,547,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
262,741,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1702,262,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1702,741,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1091,512,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
512,708,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
512,897,1.0,1.0,1.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1045,512,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1091,708,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1091,897,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1045,1091,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
708,897,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1045,708,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1045,897,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1709,587,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1088,587,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
587,641,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
291,587,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1088,1709,1.0,1.0,1.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1709,641,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1709,291,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1088,641,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1088,291,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
291,641,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1315,1731,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1315,616,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1315,1774,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1315,1494,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1731,616,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1731,1774,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1494,1731,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1774,616,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1494,616,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1494,1774,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1329,1598,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1598,396,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1598,1826,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1598,783,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1175,1598,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1598,1836,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1329,396,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1329,1826,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1329,783,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1175,1329,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1329,1836,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1826,396,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
396,783,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1175,396,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1836,396,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1826,783,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1175,1826,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1826,1836,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1175,783,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1836,783,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1175,1836,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1677,705,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
15,705,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1179,705,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1098,705,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
15,1677,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1179,1677,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1098,1677,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1179,15,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1098,15,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1098,1179,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
495,713,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
495,899,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
495,967,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
713,899,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
713,967,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
899,967,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1606,558,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
474,558,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
558,954,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1606,474,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1606,954,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
474,954,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1620,991,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
236,991,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
666,991,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1041,991,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1620,236,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1620,666,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1041,1620,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
236,666,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1041,236,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1041,666,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
786,91,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
418,786,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
786,917,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
207,786,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
418,91,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
91,917,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
207,91,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
418,917,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
207,418,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
207,917,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1470,430,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1013,430,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1176,430,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1013,1470,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1176,1470,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1013,1176,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1225,974,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1225,946,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1225,1402,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1225,16,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
946,974,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1402,974,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
16,974,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1402,946,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
16,946,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1402,16,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1646,324,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1817,324,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1646,1817,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1719,551,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1719,316,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1391,1719,1.0,1.0,1.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1719,595,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1719,1841,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
316,551,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
1391,551,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
551,595,1.0,0.0,0.0,1.0,0.92,merge,exact_hash_block_near_duplicate
